"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
36611,36611,"MSTRG.12429.3",14,3227,"MSTRG.12429",".",1.407477,4.117545,2.032718,2.519246667,7.551188,6.543339,7.910502,7.335009667,5.658072,4.853876,1.320645,3.944197667,2.911588517,1.54180648,0.006260364,1.565625835,0.646739468,0.862815577
107684,107684,"rna-XM_003551813.5",2,1733,"MSTRG.36421","LOC100778270",2.136385,3.143422,2.68887,2.656225667,11.254813,6.090612,5.835304,7.726909667,14.541736,9.793321,7.945853,10.76030333,2.908980876,1.540513812,0.047161496,4.050974834,2.018269122,0.120861293
34843,34843,"rna-NM_001255014.2",6,1885,"MSTRG.11806","LOC100799248",1.468308,1.73991,1.577848,1.595355333,4.731333,2.819889,6.36333,4.638184,3.714742,2.914417,2.275113,2.968090667,2.907304663,1.539682263,0.04143752,1.86045742,0.895657372,0.008849688
82178,82178,"MSTRG.27972.3",10,2116,"MSTRG.27972",".",1.197432,1.010745,1.534746,1.247641,3.205597,2.563494,5.10605,3.625047,2.914535,4.072982,1.977887,2.988468,2.905520899,1.538796832,0.037900137,2.3952948,1.260203226,0.018453667
54386,54386,"rna-XM_003533549.4",6,1743,"MSTRG.18503","LOC100776827",25.363089,23.618706,18.24222,22.408005,78.542419,49.836864,66.739258,65.03951367,36.033207,34.384094,43.453739,37.95701333,2.902512458,1.537302259,0.007725751,1.69390418,0.760352267,0.681155724
18522,18522,"MSTRG.6402.1",1,1879,"MSTRG.6402",".",1.205537,1.022876,1.599429,1.275947333,4.312746,2.415138,4.377743,3.701875667,2.220574,1.653246,1.868102,1.913974,2.901276228,1.53668766,0.021888455,1.500041538,0.585002451,0.065262487
65143,65143,"MSTRG.22283.2",10,1976,"MSTRG.22283",".",3.839136,1.483895,1,2.107677,7.096386,5.406077,5.775219,6.092560667,6.935011,6.309819,5.181295,6.142041667,2.890651967,1.53139492,0.017217201,2.914128525,1.543064508,0.113769284
16980,16980,"MSTRG.5801.1",6,1558,"MSTRG.5801",".",2.633633,2.510501,1.72759,2.290574667,7.946035,4.443429,7.430943,6.606802333,7.714606,9.84336,7.947475,8.501813667,2.884342706,1.52824259,0.018681469,3.711650962,1.892061048,0.083356018
91911,91911,"rna-XM_041010716.1",9,1036,"MSTRG.31075","LOC100781974",27.628912,24.322573,26.870459,26.27398133,94.092064,50.847546,82.169685,75.70309833,119.689728,85.437584,108.937668,104.6883267,2.881295277,1.526717516,0.018753064,3.984486606,1.994393848,0.256280098
18540,18540,"rna-XM_003523605.5",17,3436,"MSTRG.6407","LOC100803643",2.347282,1.235718,5.899494,3.160831333,9.649673,9.726316,7.93901,9.104999667,9.559856,8.212518,4.648242,7.473538667,2.880571187,1.526354911,0.017484014,2.36442185,1.241487458,0.39681248
63088,63088,"rna-XM_014763882.3",6,2817,"MSTRG.21481","LOC100779180",1.778683,1.463934,1.439041,1.560552667,5.743724,4.106005,3.629458,4.493062333,5.776436,6.144825,5.149687,5.690316,2.879148156,1.525642029,0.010701505,3.646346657,1.866451724,0.025580221
60178,60178,"MSTRG.20370.3",7,2403,"MSTRG.20370",".",4.086982,3.997344,1.270146,3.118157333,10.655846,8.166036,8.060782,8.960888,28.925985,27.139475,29.655077,28.57351233,2.873776735,1.522947983,0.009606256,9.16358903,3.195912758,0.121567831
34242,34242,"MSTRG.11643.1",20,2909,"MSTRG.11643",".",4.603919,10.717539,5.115081,6.812179667,19.78364,17.818472,20.960052,19.52072133,10.428273,11.928561,10.544594,10.96714267,2.865561727,1.518817974,0.004185622,1.609931506,0.686999311,0.709377785
47852,47852,"rna-XM_003530639.5",8,1494,"MSTRG.16292","LOC100800156",1,1,1.788447,1.262815667,3.979741,2.129225,4.704566,3.604510667,1.472473,2.293923,1,1.588798667,2.854344274,1.513159355,0.044604705,1.258139813,0.331292253,0.414858169
111791,111791,"MSTRG.37726.2",8,1592,"MSTRG.37726",".",4.733463,13.328273,4.656474,7.572736667,26.420799,23.596617,14.775712,21.59770933,33.448677,19.987631,19.334599,24.256969,2.852034909,1.511991641,0.036522864,3.203197215,1.679512625,0.326758326
42261,42261,"MSTRG.14361.2",16,2431,"MSTRG.14361",".",2.144846,2.947591,1.616801,2.236412667,6.58192,7.034061,5.511028,6.375669667,5.255073,5.678542,6.734991,5.889535333,2.850846698,1.511390462,0.0022388,2.633474322,1.396967393,0.078151021
35771,35771,"rna-NM_001251747.1",9,2766,"MSTRG.12130","LOC547835",107.057381,192.25914,83.996666,127.7710623,361.044159,263.628723,464.16217,362.9450173,357.832642,317.327454,289.058472,321.4061893,2.840588555,1.50618988,0.024209817,2.515484989,1.330836581,0.511241871
105931,105931,"rna-XM_041011712.1",3,1223,"MSTRG.35769","LOC102661371",1.49213,1.667437,1.394789,1.518118667,5.061283,2.864336,5.001841,4.309153333,4.363308,4.40734,5.28643,4.685692667,2.838482543,1.505119869,0.018473741,3.08651278,1.625977765,0.020570322
25417,25417,"rna-XM_003524601.5",1,1659,"MSTRG.8560","LOC100799752",1.75012,1.31066,1.954091,1.671623667,5.332347,3.160475,5.705809,4.732877,3.973829,5.564022,5.997584,5.178478333,2.831305332,1.50146734,0.019916598,3.097873304,1.631278143,0.036301556
85053,85053,"MSTRG.28779.2",2,1768,"MSTRG.28779",".",1.207734,1.418249,1.318084,1.314689,4.809872,2.075283,4.277168,3.720774333,3.035171,6.649726,4.589173,4.758023333,2.830155522,1.500881334,0.045600653,3.619124624,1.855640788,0.011415179
66575,66575,"rna-XM_003538375.4",5,1104,"MSTRG.22686","LOC100527615",136.611496,78.623398,78.633942,97.95627867,323.158173,192.017685,316.516785,277.230881,286.653595,116.089211,230.16066,210.967822,2.830149172,1.500878097,0.018639923,2.153693718,1.106813095,0.542831137
