"...1","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t49"
68018,68018,"MSTRG.23202.14",24,3782,"MSTRG.23202",".",12.977962,11.96421,6.939646,10.62727267,8.68034,13.395771,6.865003,9.647038,5.691456,1.93009,2.331758,3.317768,0.907762349,-0.139613444,0.734649078,0.31219374,-1.679486486,0.029943807
98227,98227,"rna-XM_003549621.5",5,1101,"MSTRG.33292","LOC100809240",11.636783,8.294416,6.6585,8.863233,3.982397,4.744818,3.65593,4.127715,2.852547,2.877313,2.571824,2.767228,0.465712117,-1.102489676,0.034288013,0.31221429,-1.679391523,0.014238524
32246,32246,"rna-NM_001349731.1",2,513,"MSTRG.11070","LOC547938",45.542721,99.648048,107.122818,84.104529,8.734172,85.704178,47.403015,47.280455,19.455122,24.2279,35.119984,26.26766867,0.562163008,-0.830939572,0.27997521,0.31232169,-1.678895328,0.044141409
64307,64307,"rna-XM_003537905.5",1,672,"MSTRG.21989","LOC100789332",182.021271,220.245911,291.679047,231.3154097,128.33123,183.068008,158.711044,156.7034273,71.406334,55.464863,90.377785,72.41632733,0.677444825,-0.561824645,0.105697761,0.313063135,-1.675474462,0.009188491
62338,62338,"rna-XM_003538769.5",3,480,"MSTRG.21194","LOC100813601",662.215881,708.339417,1161.138062,843.8977867,349.926819,665.847595,598.829041,538.2011517,218.171722,243.923355,331.766174,264.620417,0.637756326,-0.648922791,0.175508978,0.313569275,-1.673143891,0.023646837
108792,108792,"rna-XM_006603919.4",13,1856,"MSTRG.36759","LOC100819098",7.614325,4.578649,4.071502,5.421492,3.985455,2.780081,2.441416,3.068984,2.122894,1.983986,1,1.702293333,0.566077382,-0.820928814,0.121789517,0.313989827,-1.671210279,0.032813537
16158,16158,"rna-XM_003521474.4",2,418,"MSTRG.5476","LOC100811085",194.097794,223.499695,185.775253,201.1242473,80.520889,212.108017,171.731445,154.7867837,51.718323,60.728817,77.111801,63.18631367,0.769607771,-0.377804728,0.317077128,0.314165569,-1.670403016,0.000538868
44305,44305,"rna-XM_003531284.5",2,687,"MSTRG.15138","LOC100804776",271.055878,370.142456,511.793457,384.330597,164.289597,271.565125,241.249664,225.701462,124.582016,96.228531,142.209961,121.006836,0.587258636,-0.767932071,0.107803329,0.314850904,-1.667259284,0.020797432
108805,108805,"MSTRG.36763.1",5,1051,"MSTRG.36763",".",7.832447,7.505538,4.12753,6.488505,3.360379,9.527855,11.661766,8.183333333,2.471932,1.935132,1.727623,2.044895667,1.261204751,0.33480251,0.571881736,0.315156676,-1.665858872,0.021053072
53189,53189,"MSTRG.18041.2",18,3503,"MSTRG.18041",".",6.066632,5.85827,2.944058,4.95632,7.36951,3.240297,7.726244,6.112017,2.048934,1.644355,1,1.564429667,1.233176429,0.302379219,0.546687945,0.315643394,-1.663632537,0.032262235
17551,17551,"rna-XM_026128146.2",1,536,"MSTRG.6012","LOC113001441",13.7305,16.530171,22.842049,17.70090667,6.259222,17.792883,13.640061,12.56405533,4.504738,5.939199,6.324212,5.589383,0.709797276,-0.494521057,0.299872001,0.315768175,-1.663062318,0.011666283
59508,59508,"rna-XM_006589307.4",2,839,"MSTRG.20131","LOC100791948",19.058998,16.923061,26.03175,20.67126967,9.578055,15.669253,16.577944,13.94175067,8.230908,8.616793,2.75337,6.533690333,0.674450621,-0.568215273,0.1285112,0.316075908,-1.66165702,0.013326656
93068,93068,"rna-NM_001251311.3",5,881,"MSTRG.31521","LOC100499935",270.597473,315.404968,508.432281,364.811574,153.397614,356.882202,294.882263,268.3873597,103.382172,102.158356,140.580185,115.373571,0.735687623,-0.442834775,0.365722556,0.316255238,-1.660838722,0.028079326
28368,28368,"rna-XR_003267290.1",1,124,"MSTRG.9598","LOC113001804",22.16156,30.250278,27.354006,26.58861467,6.59311,22.624693,23.012568,17.41012367,8.749379,6.892222,9.677838,8.439813,0.654796193,-0.610882161,0.195038653,0.317422066,-1.655525673,0.001923132
36053,36053,"MSTRG.12227.1",6,797,"MSTRG.12227",".",14.206697,15.801131,14.514663,14.84083033,6.387722,11.182294,14.620976,10.73033067,3.597012,3.456527,7.091768,4.715102333,0.723027649,-0.467877277,0.166920592,0.317711491,-1.654210824,0.001403824
101959,101959,"MSTRG.34542.1",1,654,"MSTRG.34542",".",5.097302,4.729926,4.498351,4.775193,1.193173,1.917274,1.644062,1.584836333,1.231347,1.972771,1.347569,1.517229,0.331889482,-1.591225186,0.000310191,0.317731451,-1.654120192,0.000351896
19080,19080,"MSTRG.6601.2",8,1191,"MSTRG.6601",".",4.387298,4.55182,3.308135,4.082417667,1.34264,1.526396,1.78687,1.551968667,1.480956,1.11394,1.301354,1.29875,0.380159208,-1.395324359,0.003524665,0.318132564,-1.652300041,0.002329576
36010,36010,"rna-NM_001250472.3",3,1064,"MSTRG.12215","LOC100306092",43.460678,59.967209,44.666389,49.36475867,15.810538,32.793934,30.877825,26.494099,11.22807,18.302668,17.697615,15.74278433,0.536700669,-0.897810408,0.038872954,0.318907349,-1.64879075,0.004334386
82573,82573,"rna-NM_001249677.2",4,1260,"MSTRG.28098","ASP1",267.013855,300.810455,466.909546,344.9112853,140.428665,256.981735,187.316528,194.908976,97.847496,89.51593,142.820419,110.0612817,0.565098865,-0.823424803,0.100281842,0.319100263,-1.647918299,0.021350675
87876,87876,"rna-XM_003546056.5",4,762,"MSTRG.29798","LOC100499916",7.725852,15.641588,11.50808,11.62517333,4.908556,10.057463,6.568329,7.178116,2.398145,4.999891,3.730939,3.709658333,0.617463137,-0.695575086,0.180356684,0.319105636,-1.647894004,0.030221128
115720,115720,"rna-XM_006605836.4",1,1678,"MSTRG.39041","LOC102660769",7.623181,9.617917,9.560429,8.933842333,4.770026,6.987322,8.614199,6.790515667,2.849583,4.32053,1.38672,2.852277667,0.760089043,-0.395759657,0.17263395,0.319266622,-1.64716636,0.004746477
16649,16649,"rna-NM_001248134.2",4,687,"MSTRG.5674","LOC100527623",10.810127,10.536431,9.475219,10.27392567,5.039294,7.825511,7.943645,6.93615,5.311754,3.534632,1,3.282128667,0.675121684,-0.566780538,0.031909354,0.319461983,-1.646283839,0.00602856
24704,24704,"rna-NM_001369253.1",2,1247,"MSTRG.8424","LOC100500459",76.752831,68.905327,53.812466,66.490208,13.919715,31.971634,21.586193,22.492514,24.468561,18.718164,20.584522,21.25708233,0.338283105,-1.563696969,0.006693135,0.319702449,-1.645198299,0.002862937
54049,54049,"rna-NM_001249902.2",4,516,"MSTRG.18365","LOC100305798",349.45343,354.903717,485.689453,396.6822,152.531937,342.719513,296.542755,263.9314017,95.573715,131.779709,154.283203,127.212209,0.665347227,-0.587820654,0.141254409,0.32069049,-1.640746524,0.004836968
32774,32774,"rna-XM_006581868.4",1,1112,"MSTRG.11262","LOC102662805",56.379448,24.493631,49.26009,43.377723,20.527033,18.191486,27.664703,22.12774067,10.141856,19.476227,12.141331,13.91980467,0.510117617,-0.97109817,0.102572641,0.320897542,-1.639815358,0.043028574
56570,56570,"MSTRG.19273.1",1,297,"MSTRG.19273",".",5.192477,6.262831,8.757991,6.737766333,2.771438,3.562825,4.170463,3.501575333,1.893537,1.692255,2.901452,2.162414667,0.519693792,-0.944266269,0.045902046,0.320939397,-1.639627194,0.015061433
87875,87875,"rna-XM_006597480.3",4,798,"MSTRG.29798","LOC100499916",29.645666,48.893764,45.094025,41.21115167,9.854285,32.491331,23.928909,22.09150833,14.379255,11.485803,13.875961,13.24700633,0.536056563,-0.899542858,0.096646504,0.321442275,-1.637368417,0.009326518
79002,79002,"MSTRG.26808.13",4,775,"MSTRG.26808",".",4.164098,1.953515,3.214343,3.110652,1,3.288787,2.501205,2.263330667,1,1,1,1,0.727606517,-0.45876963,0.412721137,0.321476012,-1.637217004,0.03002779
18270,18270,"rna-NM_001289309.2",4,1372,"MSTRG.6305","LOC100812187",3.77771,4.572645,6.660056,5.003470333,7.617816,2.773452,2.109875,4.167047667,1.792368,1.272242,1.766029,1.610213,0.832831493,-0.263903471,0.688149828,0.321819236,-1.635677532,0.017937527
3741,3741,"rna-XM_003517135.5",2,1114,"MSTRG.1183","LOC100527838",266.938232,318.334473,564.008179,383.093628,173.765244,297.543152,247.276215,239.5282037,105.853737,117.99295,146.239304,123.361997,0.625247162,-0.677501491,0.21855819,0.322015267,-1.634799005,0.048335118
111175,111175,"rna-XM_014772173.3",10,1469,"MSTRG.37499","LOC100804154",4.510706,2.875793,2.338567,3.241688667,1.037233,3.142105,4.6656,2.948312667,1.044891,1.054925,1.031861,1.043892333,0.90949902,-0.136856012,0.824344462,0.322021156,-1.63477262,0.028185526
6442,6442,"MSTRG.2245.1",4,1269,"MSTRG.2245",".",3.087683,2.929934,3.291677,3.103098,1,1.785543,3.493874,2.093139,1,1,1,1,0.674532032,-0.56804114,0.245942159,0.322258594,-1.63370926,3.62683e-05
105670,105670,"rna-XM_003552180.5",11,1992,"MSTRG.35694","LOC100807850",2.636086,4.20404,4.194627,3.678251,3.416401,3.120405,4.238267,3.591691,1.227396,1.290654,1.041677,1.186575667,0.976467076,-0.034356694,0.895571877,0.322592359,-1.632215828,0.009082237
39433,39433,"MSTRG.13308.2",8,2551,"MSTRG.13308",".",5.092491,3.405519,5.853981,4.783997,3.678878,5.513462,7.861739,5.684693,1.028406,1.041973,2.562717,1.544365333,1.188272693,0.248865954,0.557761613,0.322819043,-1.63120241,0.021543268
80912,80912,"rna-XM_006595609.4",3,582,"MSTRG.27515","LOC100306476",48.193336,59.539886,79.091408,62.27487667,26.892567,63.508682,52.97868,47.79330967,18.581734,19.968777,21.770369,20.10696,0.767457315,-0.381841583,0.363588836,0.322874345,-1.630955284,0.009670513
117608,117608,"rna-NM_001254093.2",6,466,"MSTRG.39726","LOC100793233",129.753632,138.565247,135.087509,134.468796,65.706856,121.48452,105.722191,97.63785567,42.95005,36.612934,50.695744,43.419576,0.726100468,-0.461758912,0.093420645,0.322897039,-1.630853886,4.59244e-05
78739,78739,"rna-XM_006594727.4",9,1141,"MSTRG.26692","LOC100786189",353.418152,420.031128,468.139252,413.862844,239.062057,472.217102,349.279846,353.5196683,178.902664,1.873535,220.537659,133.771286,0.854195233,-0.227362248,0.466747462,0.323226131,-1.629384257,0.020070563
42456,42456,"MSTRG.14435.2",6,1311,"MSTRG.14435",".",3.149226,3.485136,2.646214,3.093525333,1,1.547975,1.680509,1.409494667,1,1,1,1,0.455627323,-1.13407383,0.006288244,0.323255798,-1.629251848,0.001009959
86618,86618,"MSTRG.29344.1",4,1943,"MSTRG.29344",".",7.053407,8.169329,8.554111,7.925615667,4.458241,8.270228,3.619605,5.449358,2.382374,2.839403,2.483965,2.568580667,0.687562737,-0.540436736,0.17415076,0.324085948,-1.625551626,0.000340427
57965,57965,"rna-XR_001383207.2",6,1027,"MSTRG.19589","LOC100793880",3.635774,3.494745,2.727775,3.286098,1,1.434279,2.470878,1.635052333,1.196046,1,1,1.065348667,0.497566516,-1.007038693,0.033609195,0.32419869,-1.625049833,0.001554382
72007,72007,"rna-XM_041007626.1",9,2227,"MSTRG.24443","LOC100798683",6.126832,4.777844,6.407015,5.770563667,5.395494,4.154454,1.542819,3.697589,1.467595,1.8556,2.290968,1.871387667,0.640767387,-0.642127374,0.170370106,0.324298938,-1.624603797,0.002181491
41890,41890,"rna-NM_001251279.2",5,855,"MSTRG.14202","LOC100500445",302.538208,313.841858,555.303894,390.56132,167.559341,323.615112,290.891907,260.6887867,110.308525,111.80072,158.102432,126.7372257,0.667472106,-0.583220548,0.244002818,0.324500198,-1.623708736,0.034716244
16900,16900,"rna-NM_001249007.3",8,825,"MSTRG.5763","LOC100305732",428.650299,265.34024,253.365402,315.7853137,296.302032,225.528503,190.327011,237.3858487,77.862495,113.424095,116.219627,102.5020723,0.751731757,-0.411710143,0.291376922,0.324594172,-1.623291,0.021101459
26466,26466,"MSTRG.8898.2",5,2476,"MSTRG.8898",".",12.810306,11.030978,6.773393,10.20489233,5.371427,2.86792,2.715219,3.651522,3.407098,2.900386,3.634418,3.313967333,0.357820728,-1.482691132,0.029996973,0.324742998,-1.622629674,0.018784142
113604,113604,"rna-XM_003556040.5",1,967,"MSTRG.38433","LOC100783161",21.416254,17.735666,37.459167,25.537029,13.597529,20.148275,21.28969,18.34516467,6.630014,8.196496,10.052443,8.292984333,0.718375057,-0.477190836,0.331385912,0.324743506,-1.622627418,0.048285609
76421,76421,"MSTRG.25840.2",4,1566,"MSTRG.25840",".",6.39459,11.804635,10.977271,9.725498667,5.324279,5.066472,2.578431,4.323060667,4.918401,1.859578,2.69817,3.158716333,0.444507867,-1.169719142,0.046469922,0.324787082,-1.622433843,0.02651453
93050,93050,"MSTRG.31513.1",2,631,"MSTRG.31513",".",60.606201,65.700096,120.363586,82.22329433,22.337494,46.512211,46.581821,38.47717533,19.25775,28.680841,32.229378,26.72265633,0.467959544,-1.095544283,0.102804716,0.325001042,-1.621483751,0.046674425
17456,17456,"MSTRG.5972.1",12,1893,"MSTRG.5972",".",16.699296,19.291346,15.837036,17.27589267,18.031969,20.72965,9.476788,16.079469,12.343552,1.630862,2.895389,5.623267667,0.930746058,-0.103540494,0.752857964,0.325497951,-1.619279633,0.030054573
75420,75420,"rna-XM_003542389.5",3,634,"MSTRG.25456","LOC100794110",653.385437,717.541382,1038.333374,803.086731,324.833923,795.960205,565.173767,561.9892983,238.222748,244.395782,301.819427,261.479319,0.699786557,-0.515013144,0.25316901,0.325592877,-1.618858958,0.010954634
88730,88730,"rna-XM_003546307.5",8,898,"MSTRG.30163","LOC100817224",5.818685,5.34479,5.39385,5.519108333,2.477188,2.471173,3.535313,2.827891333,2.43963,1.960389,1,1.800006333,0.512381922,-0.96470852,0.002190527,0.326140787,-1.616433222,0.001161586
2966,2966,"rna-XM_003516956.5",10,1570,"MSTRG.918","LOC100814593",5.352279,3.100766,2.840123,3.764389333,1.174948,1.979861,1.615787,1.590198667,1.330215,1.241488,1.1152,1.228967667,0.42243204,-1.243208833,0.058978119,0.326471987,-1.614968887,0.03387334
6069,6069,"rna-NM_001249326.2",3,652,"MSTRG.2098","LOC100306523",20.981632,24.957832,31.554138,25.83120067,11.218043,19.508234,15.829778,15.518685,9.635171,3.95211,11.763425,8.450235333,0.600772887,-0.73510839,0.057570728,0.32713289,-1.612051278,0.010851109
17676,17676,"rna-XM_006577861.4",3,2148,"MSTRG.6062","LOC102670364",4.835542,4.890087,7.109263,5.611630667,1.583212,3.006967,2.76487,2.451683,2.520866,1.608199,1.379996,1.836353667,0.43689315,-1.194647609,0.022001729,0.32724065,-1.611576123,0.010261086
100785,100785,"rna-XR_419235.4",3,1940,"MSTRG.34108","LOC100788575",6.446887,6.610138,11.368229,8.141751333,5.504366,6.253847,9.300868,7.019693667,3.17208,2.285594,2.547581,2.668418333,0.862184729,-0.213931085,0.602634259,0.327745005,-1.609354301,0.028643761
110667,110667,"rna-XM_006604301.4",1,306,"MSTRG.37319","LOC102665140",6.886222,9.294891,9.366137,8.51575,2.857123,4.87008,5.34496,4.357387667,2.142754,3.129554,3.116027,2.796111667,0.51168572,-0.966670123,0.02037331,0.328345908,-1.606711619,0.002867163
69842,69842,"rna-XM_003540877.5",12,1433,"MSTRG.23820","LOC100781544",2.916974,3.331928,2.887611,3.045504333,2.28837,3.201744,3.321711,2.937275,1,1,1,1,0.964462591,-0.052202814,0.776541738,0.328352841,-1.606681157,0.000140538
106855,106855,"rna-XM_003552474.5",4,563,"MSTRG.36110","LOC100785061",493.537018,521.801514,701.965332,572.4346213,203.850632,470.361176,387.221558,353.811122,136.073547,186.337982,242.658737,188.3567553,0.618081277,-0.694131531,0.099343486,0.329045009,-1.603643154,0.005998777
63471,63471,"rna-XM_003537661.5",2,966,"MSTRG.21657","LOC100795307",61.853184,68.435867,82.764679,71.01791,29.338081,51.368057,38.50132,39.73581933,21.464947,23.23288,25.414383,23.37073667,0.559518287,-0.837742811,0.024427396,0.329082293,-1.603479694,0.001616595
115048,115048,"rna-XM_003555694.5",1,754,"MSTRG.38773","LOC100778317",137.923248,158.350128,212.045486,169.4396207,103.930305,172.694,141.654785,139.4263633,45.652939,52.874798,69.115234,55.88099033,0.822867537,-0.281267887,0.369828047,0.32979884,-1.600341771,0.008034177
22372,22372,"rna-XM_003523272.5",3,998,"MSTRG.7560","LOC100785976",234.08989,264.76889,473.071198,323.9766593,116.654289,221.85144,207.303772,181.9365003,92.75367,96.94725,131.3255,107.0088067,0.561572864,-0.832454871,0.158151518,0.330297889,-1.598160345,0.046273389
7552,7552,"rna-XM_003518655.5",1,834,"MSTRG.2622","LOC100812117",605.158325,604.23645,1029.751831,746.382202,332.729675,569.670959,498.77005,467.0568947,218.482269,227.751022,293.611115,246.614802,0.625761029,-0.676316281,0.152068214,0.330413562,-1.597655191,0.025370976
14430,14430,"rna-NM_001251068.2",3,667,"MSTRG.4841","LOC100306384",109.856552,124.604256,113.95813,116.139646,45.830784,121.046906,69.043976,78.64055533,36.498219,33.331017,45.310314,38.37985,0.677120674,-0.562515126,0.173399862,0.33046295,-1.597439564,0.000163858
79812,79812,"rna-XM_003543449.4",4,742,"MSTRG.27097","LOC100778013",71.581779,78.912636,124.525208,91.67320767,32.989,94.209709,73.990562,67.06309033,28.408522,27.41637,35.117847,30.31424633,0.731545149,-0.450981189,0.371392199,0.330677273,-1.5965042,0.021467218
68608,68608,"rna-XM_003539346.3",6,1512,"MSTRG.23405","LOC100813075",4.719935,5.699286,4.825805,5.081675333,3.238586,4.750343,2.153395,3.380774667,1.332307,2.709881,1,1.680729333,0.665287419,-0.587950343,0.105025966,0.330743155,-1.596216795,0.005027918
11400,11400,"rna-XM_003519514.5",2,1343,"MSTRG.3913","LOC100786807",68.118828,77.068474,129.660675,91.61599233,45.427521,67.470505,58.667732,57.188586,25.555777,26.715336,39.122978,30.464697,0.62422056,-0.679872219,0.164132283,0.332525973,-1.588461063,0.035976958
111244,111244,"rna-XM_003554252.4",4,707,"MSTRG.37525","LOC100811636",450.562866,496.199707,801.010559,582.591044,243.691772,546.552551,443.689423,411.3112487,191.413391,159.276489,230.851105,193.846995,0.706003384,-0.502252996,0.29256857,0.332732535,-1.587565153,0.02551283
110428,110428,"rna-NM_001289386.1",6,1669,"MSTRG.37229","LOC100802041",6.426582,8.972359,14.001839,9.80026,3.137504,6.275948,5.554692,4.989381333,1.95128,4.098362,3.744858,3.264833333,0.509107037,-0.973959088,0.117671749,0.33313742,-1.585810679,0.048137406
46410,46410,"rna-XM_003531757.5",2,1342,"MSTRG.15905","LOC100791896",50.697533,56.110214,85.698456,64.16873433,31.438515,42.538082,41.831951,38.60284933,16.93507,22.78088,24.419977,21.37864233,0.601583462,-0.733163188,0.089409852,0.333162911,-1.585700291,0.018291892
59176,59176,"MSTRG.20004.1",2,1098,"MSTRG.20004",".",23.77541,18.176352,18.041058,19.99760667,5.555733,15.772944,49.189285,23.50598733,5.60791,6.635594,7.745588,6.663030667,1.175440028,0.233200933,0.80512898,0.333191405,-1.585576909,0.002569188
215,215,"MSTRG.103.6",7,1014,"MSTRG.103",".",5.369844,5.476523,2.799989,4.548785333,3.432623,6.540604,4.187493,4.72024,1,2.552949,1,1.517649667,1.037692407,0.053378863,0.900004008,0.333638445,-1.583642554,0.040673172
24685,24685,"rna-XR_414232.3",4,965,"MSTRG.8419","LOC100814347",9.900329,6.04886,8.999437,8.316208667,3.258394,8.043491,4.502039,5.267974667,2.958828,1.310411,4.055219,2.774819333,0.633458692,-0.658677551,0.174023858,0.333663986,-1.583532117,0.017116997
85429,85429,"rna-XM_003544319.5",3,1369,"MSTRG.28912","LOC100817574",16.765442,22.023596,31.403397,23.39747833,8.828916,26.147751,14.30494,16.42720233,8.500374,8.644943,6.282644,7.809320333,0.702092854,-0.510266251,0.35481262,0.333767606,-1.583084154,0.023075447
109268,109268,"MSTRG.36858.4",7,842,"MSTRG.36858",".",3.743623,3.451607,5.01109,4.068773333,1,4.844915,3.578696,3.141203667,1.394184,1.680853,1,1.358345667,0.772027196,-0.373276425,0.492200508,0.333846483,-1.582743253,0.006361128
109969,109969,"rna-XM_014771998.3",4,591,"MSTRG.37047","LOC100776354",340.552856,405.315735,558.459534,434.7760417,207.409714,420.455048,362.816864,330.2272087,132.055725,137.343323,166.273331,145.2241263,0.759534052,-0.396813449,0.313115669,0.334020536,-1.581991293,0.011490323
114235,114235,"rna-XM_014772981.3",10,2139,"MSTRG.38591","LOC100817521",3.639899,4.77567,3.107905,3.841158,2.865981,2.833879,5.597031,3.765630333,1,1.850541,1,1.283513667,0.980337266,-0.028649929,0.945565219,0.334147584,-1.58144265,0.010779502
54082,54082,"rna-XM_006587696.4",5,1572,"MSTRG.18376","LOC100799491",6.2844,5.993523,3.024431,5.100784667,1.143039,2.909961,2.108434,2.053811333,1.96306,1.949475,1.20202,1.704851667,0.402646155,-1.312415538,0.058398153,0.334233217,-1.581072977,0.033878548
29301,29301,"rna-XM_003527672.5",2,753,"MSTRG.9960","LOC100788686",32.839678,38.267147,66.375717,45.827514,20.069859,37.109142,30.393457,29.19081933,14.813745,15.059293,16.100011,15.32434967,0.636971478,-0.650699321,0.221989187,0.334391904,-1.580388176,0.042690297
1486,1486,"rna-NM_001358538.1",5,2248,"MSTRG.551","LOC100819571",8.268199,12.868294,15.355774,12.164089,4.663331,8.9147,6.637647,6.738559333,3.573781,4.908466,3.737241,4.073162667,0.553971558,-0.852116188,0.087725021,0.334851436,-1.578406941,0.01878289
111113,111113,"rna-XM_003554228.4",10,1193,"MSTRG.37472","TSA",38.30106,41.029884,17.49752,32.27615467,34.436226,12.137604,20.850248,22.47469267,11.655486,8.511123,12.292554,10.819721,0.696324977,-0.522167321,0.376674487,0.335223359,-1.57680541,0.04628893
28382,28382,"MSTRG.9603.2",5,2936,"MSTRG.9603",".",5.261533,2.835164,4.822055,4.306250667,2.629715,5.985678,2.021297,3.545563333,1.572516,1.212039,1.546283,1.443612667,0.823352751,-0.280417434,0.625506241,0.335236562,-1.576748594,0.019273544
75104,75104,"rna-NM_001249140.1",14,1995,"MSTRG.25349","KASII-B",17.866316,21.039965,14.416591,17.77429067,15.369112,23.219833,15.657554,18.08216633,10.715993,3.591805,3.623441,5.977079667,1.017321404,0.024775544,0.928063379,0.336276692,-1.572279309,0.017928827
70941,70941,"rna-XM_006592596.4",8,2365,"MSTRG.24063","LOC100800447",4.002582,4.755729,2.449109,3.735806667,1.25413,1.000965,3.031205,1.7621,1.181603,1.587515,1,1.256372667,0.471678584,-1.084123996,0.101679122,0.33630559,-1.572155334,0.024072799
107940,107940,"rna-NM_001249898.2",5,1070,"MSTRG.36503","LOC100500102",9.532131,7.556404,8.652683,8.580406,6.094063,6.201682,6.59553,6.297091667,2.349125,4.133492,2.177463,2.886693333,0.73389204,-0.446360245,0.018140312,0.336428525,-1.571628062,0.002552149
112213,112213,"rna-NM_001249772.2",5,907,"MSTRG.37900","LOC100306301",241.796066,279.37146,478.24585,333.137792,116.404228,272.732544,216.514816,201.8838627,102.554436,91.989555,141.970306,112.1714323,0.606007086,-0.722593432,0.203516472,0.33671182,-1.570413728,0.041996287
101154,101154,"MSTRG.34232.1",8,1957,"MSTRG.34232",".",8.325366,5.915294,6.877365,7.039341667,2.468886,5.907342,5.628885,4.668371,2.485505,2.795779,1.83812,2.373134667,0.663182897,-0.592521294,0.143711345,0.337124518,-1.568646541,0.003483874
28606,28606,"rna-NM_001248604.3",1,686,"MSTRG.9697","LOC100527911",293.85022,337.492188,513.880981,381.7411297,150.105972,362.738556,279.862,264.2355093,117.277939,114.655045,154.430573,128.7878523,0.692185067,-0.530770277,0.267927212,0.3373696,-1.567598114,0.020944044
85089,85089,"MSTRG.28797.4",6,1453,"MSTRG.28797",".",3.625969,2.805754,2.622251,3.017991333,1.060605,2.30357,2.241695,1.868623333,1,1,1.056806,1.018935333,0.619161266,-0.691612874,0.086728387,0.337620364,-1.566526169,0.002946282
80567,80567,"MSTRG.27379.3",9,2182,"MSTRG.27379",".",5.062226,5.002516,3.01517,4.359970667,2.953568,4.253273,1.806639,3.004493333,1,2.418446,1,1.472815333,0.689108612,-0.537196708,0.237080583,0.337803955,-1.565741878,0.02463621
104157,104157,"rna-XM_041012264.1",5,804,"MSTRG.35319","LOC100803594",5.399145,6.265272,8.233906,6.632774333,2.650521,3.65946,6.057833,4.122604667,4.121933,1.610127,1,2.24402,0.62155057,-0.68605632,0.128527662,0.338322983,-1.563526908,0.02599957
21756,21756,"rna-XM_003523127.4",7,1167,"MSTRG.7340","LOC100797625",133.198715,154.30986,205.799393,164.4359893,73.995834,148.727859,117.972969,113.565554,49.457836,49.903362,67.780029,55.71374233,0.690636852,-0.534000777,0.171541279,0.338817205,-1.561420958,0.008303549
69833,69833,"rna-XM_006592377.4",2,675,"MSTRG.23817","LOC100817338",35.765209,39.823925,38.022442,37.87052533,18.327028,29.210646,24.992104,24.17659267,1,17.118515,20.471296,12.86327033,0.638401302,-0.647464501,0.015437889,0.339664428,-1.557817957,0.015052789
37520,37520,"rna-XM_006584124.1",1,324,"MSTRG.12761","LOC102669499",3.475969,4.860205,2.39434,3.576838,1.668576,2.927302,1.818121,2.137999667,1,1.254508,1.395319,1.216609,0.597734554,-0.74242315,0.152868761,0.340135337,-1.555819196,0.030940636
79308,79308,"MSTRG.26919.1",9,1563,"MSTRG.26919",".",9.005422,10.151874,4.684076,7.947124,6.587346,8.40261,1.863723,5.617893,3.498251,1.961321,2.651322,2.703631333,0.70690894,-0.500403708,0.414880144,0.340202485,-1.555534416,0.038284664
98876,98876,"rna-XM_003550824.5",1,782,"MSTRG.33564","LOC100819947",3.083584,4.801914,5.17592,4.353806,1.466495,2.239625,2.017038,1.907719333,1.537215,1.326829,1.58265,1.482231333,0.438172793,-1.190428188,0.023244755,0.340444965,-1.554506497,0.011471233
15782,15782,"rna-XM_003521384.5",16,2147,"MSTRG.5313","LOC100807864",8.087072,9.115492,8.628342,8.610302,2.521906,5.405734,4.80825,4.245296667,2.861637,2.640908,3.307729,2.936758,0.493048521,-1.020198465,0.009270014,0.341074912,-1.551839453,9.05451e-05
92968,92968,"rna-XM_014768451.3",3,1012,"MSTRG.31488","LOC100809404",13.715169,9.973994,12.12893,11.93936433,20.335491,18.677792,56.432495,31.81525933,3.154726,7.003871,2.066692,4.075096333,2.66473645,1.413992853,0.183253161,0.341316022,-1.550819958,0.013121555
16443,16443,"rna-XM_041013760.1",8,860,"MSTRG.5595","LOC100499915",4.238838,5.154905,4.994063,4.795935333,3.289091,3.716173,2.442389,3.149217667,1.822457,2.08834,1,1.636932333,0.656643063,-0.606818729,0.024626528,0.341316598,-1.550817521,0.001868476
65234,65234,"MSTRG.22315.3",5,2336,"MSTRG.22315",".",47.443871,49.59166,38.843384,45.29297167,29.596165,26.928453,3.91605,20.14688933,5.095911,9.877187,31.636139,15.53641233,0.444812707,-1.168730093,0.045870854,0.343020379,-1.543633803,0.027776299
94260,94260,"rna-XM_014769269.3",1,1142,"MSTRG.31803","LOC106796585",12.023469,10.279313,20.329615,14.210799,7.950199,8.812101,9.522756,8.761685333,4.312019,5.681731,4.642444,4.878731333,0.616551211,-0.697707364,0.157046325,0.343311543,-1.542409729,0.040598526
22124,22124,"rna-XM_006578748.4",9,1174,"MSTRG.7458","LOC100792158",6.543327,6.898182,10.220942,7.887483667,7.665504,8.237362,8.171053,8.024639667,1.611556,3.058855,3.453868,2.708093,1.017389069,0.024871499,0.913438014,0.343340552,-1.542287829,0.016269846
