"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
27483,27483,"MSTRG.9302.4",4,1567,"MSTRG.9302",".",1,1,1,1,2.368738,2.564495,5.472253,3.468495333,2.798909,2.422876,6.45751,3.893098333,3.468495333,1.794309943,0.06969472,3.893098333,1.960918785,0.01810639
7129,7129,"rna-XM_006574760.3",6,3909,"MSTRG.2495","LOC100811587",1,1,1,1,1.300765,6.389746,5.486926,4.392479,3.269796,2.313895,6.080324,3.888005,4.392479,2.135035389,0.096453453,3.888005,1.959030074,0.004643793
73237,73237,"MSTRG.24742.4",5,2155,"MSTRG.24742",".",1.004202,1,1,1.001400667,3.022367,1.168784,2.159456,2.116869,3.708083,2.805978,5.159749,3.89127,2.113908119,1.079912671,0.105662869,3.88582725,1.958221765,0.036949819
66284,66284,"rna-XM_003537367.5",8,2478,"MSTRG.22584","CRK41",1.840977,1.314347,2.557308,1.904210667,12.440471,3.424546,9.425612,8.430209667,9.081544,6.01844,7.075548,7.391844,4.42714129,2.146375417,0.071181318,3.881841504,1.956741214,0.012014194
98149,98149,"MSTRG.33275.8",6,1593,"MSTRG.33275",".",1,1,1,1,4.447616,1,9.619524,5.02238,4.619714,3.396767,3.619337,3.878606,5.02238,2.328371189,0.183573456,3.878606,1.95553823,0.001813014
97491,97491,"MSTRG.33025.2",2,1279,"MSTRG.33025",".",1.421007,1.045605,1.168367,1.211659667,3.018924,1.613269,3.858141,2.830111333,4.565276,4.12732,5.404568,4.699054667,2.335731238,1.223874279,0.071445282,3.87819682,1.955386022,0.034835872
74719,74719,"MSTRG.25236.1",4,1420,"MSTRG.25236",".",1.529517,1.557483,1.113403,1.400134333,19.350754,2.536209,1.828449,7.905137333,8.586875,4.596173,3.09126,5.424769333,5.645984921,2.497225276,0.319551081,3.874463475,1.953996544,0.016103596
60209,60209,"rna-XM_006589469.4",13,4010,"MSTRG.20383","LOC100782929",1,1,1,1,2.955106,1.103941,1.009947,1.689664667,4.59761,3.458719,3.560812,3.872380333,1.689664667,0.756736956,0.337370309,3.872380333,1.953220657,0.040165751
9742,9742,"rna-XM_003519103.5",9,1941,"MSTRG.3283","LOC100785391",1.77669,1.60295,1.331392,1.570344,15.343346,3.253661,2.370456,6.989154333,9.846763,4.611915,3.752274,6.070317333,4.45071547,2.154037274,0.265248318,3.865597177,1.950691306,0.010322055
89691,89691,"MSTRG.30425.2",13,3708,"MSTRG.30425",".",1.020084,1.008359,1,1.009481,5.512764,4.160081,1.470336,3.714393667,2.667755,6.348983,2.673786,3.896841333,3.679508249,1.879512969,0.085089502,3.860242375,1.948691434,0.003080244
78199,78199,"MSTRG.26504.2",3,2215,"MSTRG.26504",".",1.187235,1.28074,1.07488,1.180951667,4.36043,3.336854,4.26112,3.986134667,5.792706,3.72438,4.143901,4.553662333,3.375358009,1.75504053,0.001066133,3.855926081,1.947077395,0.001254854
52710,52710,"rna-XM_003533268.5",1,1807,"MSTRG.17849","LOC100817623",1.071374,1.023788,1.014861,1.036674333,2.962084,1.170317,2.448737,2.193712667,4.05327,3.137991,4.763318,3.984859667,2.116105894,1.081411824,0.095729625,3.843887651,1.94256617,0.030221312
31913,31913,"rna-NM_001254985.2",4,1195,"MSTRG.10945","LOC100790279",1.179759,1.340879,1.358946,1.293194667,6.36027,1.475387,2.385777,3.407144667,5.568295,3.666246,5.638089,4.957543333,2.634672687,1.397623743,0.231759259,3.833563082,1.93868592,0.026743209
109460,109460,"rna-XM_003555102.5",2,3179,"MSTRG.36901","LOC100809509",1.347147,1.495334,1.706042,1.516174333,8.763542,2.25147,4.490074,5.168362,7.676631,4.631879,5.099992,5.802834,3.408817763,1.769271474,0.128881706,3.827286793,1.936322011,0.010558947
92971,92971,"MSTRG.31488.27",4,1012,"MSTRG.31488",".",1,1,1,1,2.329675,11.274003,1,4.867892667,1.920506,7.517985,2.006723,3.815071333,4.867892667,2.283297358,0.296704513,3.815071333,1.931710032,0.037368396
51366,51366,"rna-XM_006587094.3",24,3415,"MSTRG.17491","LOC100780567",1.037767,1.012587,1.026825,1.025726333,2.162657,2.038991,1.34486,1.848836,3.662777,3.339174,4.69753,3.899827,1.80246518,0.84997139,0.031889447,3.802015094,1.926764259,0.047483283
93382,93382,"MSTRG.31610.6",17,1941,"MSTRG.31610",".",1.061974,1.035089,1,1.032354333,3.923503,1.41983,3.258803,2.867378667,1.059219,5.015702,5.660889,3.911936667,2.777514051,1.47379421,0.070446071,3.789335252,1.921944784,0.021258717
16876,16876,"MSTRG.5759.6",8,1950,"MSTRG.5759",".",2.042115,1.649942,1.409879,1.700645333,8.984931,6.870351,2.878915,6.244732333,10.315916,5.637869,3.370476,6.441420333,3.671978049,1.876557434,0.065011193,3.78763297,1.921296537,0.048344987
48361,48361,"MSTRG.16461.2",3,2190,"MSTRG.16461",".",1,1,1.194521,1.064840333,3.938616,1.362551,1.629984,2.310383667,7.156349,2.513461,2.42273,4.030846667,2.16969962,1.117495325,0.203543236,3.785400066,1.920445782,0.036719856
57616,57616,"rna-XM_014762813.3",2,1706,"MSTRG.19509","LOC106794901",1,1,1.075534,1.025178,3.416537,1.532471,1.38117,2.110059333,4.720164,3.369355,3.547091,3.87887,2.058237041,1.041409143,0.17309406,3.783606359,1.919762001,0.018908382
2618,2618,"MSTRG.828.2",4,997,"MSTRG.828",".",1.426681,1.368798,1.285683,1.360387333,2.705804,2.023462,7.755839,4.161701667,6.522703,3.145289,5.771459,5.146483667,3.059203482,1.613156071,0.19627189,3.783101726,1.91956957,0.015894946
86063,86063,"MSTRG.29145.4",4,2889,"MSTRG.29145",".",1,1.061939,1,1.020646333,2.659608,1.768887,2.816926,2.415140333,2.195694,6.141307,3.245841,3.860947333,2.36628522,1.242623979,0.013000757,3.782845446,1.919471834,0.007919717
15746,15746,"rna-XM_006577650.4",5,1463,"MSTRG.5301","LOC100782572",1.752761,1.264332,1.737753,1.584948667,7.118993,1.864786,3.930226,4.304668333,9.914885,3.612252,4.369922,5.965686333,2.715967037,1.44146597,0.151459157,3.76396186,1.912252009,0.043865914
36565,36565,"MSTRG.12414.1",2,1063,"MSTRG.12414",".",1.425716,1.121311,1.083253,1.210093333,12.91154,1.879614,2.119723,5.636959,3.440211,6.612205,3.603812,4.552076,4.658284485,2.219798749,0.290728577,3.761756119,1.91140632,0.000965315
94922,94922,"MSTRG.32034.11",6,4335,"MSTRG.32034",".",1,1,1.054823,1.018274333,1.750137,1.793527,1.315178,1.619614,3.797177,3.881497,3.706111,3.794928333,1.590547799,0.669523728,0.017403746,3.726823126,1.897946351,0.049203133
42840,42840,"rna-XM_003532530.4",2,2212,"MSTRG.14584","LOC100819209",1.097177,1.097033,1.036339,1.076849667,2.650839,1.301177,2.635671,2.195895667,3.735277,3.243069,5.055788,4.011378,2.039184981,1.027992653,0.066854503,3.725104927,1.897281063,0.0412463
41571,41571,"rna-XR_005892494.1",1,1628,"MSTRG.14083","LOC100789081",1.184719,1.171489,1.085526,1.147244667,2.332926,1.806017,3.7789,2.639281,3.102393,5.029727,4.685688,4.272602667,2.300538914,1.20197186,0.064913708,3.724229704,1.896942059,0.024066556
110014,110014,"rna-NM_001249213.2",3,1666,"MSTRG.37066","NAC11",1.181587,1.154806,1.161347,1.165913333,5.040069,1.227989,1.733137,2.667065,2.958604,6.660922,3.385735,4.335087,2.287532807,1.193792434,0.277566436,3.718189746,1.894600396,0.021428161
31067,31067,"rna-XM_003527873.5",4,2315,"MSTRG.10621","LOC100776419",1.222662,1.241382,1.18552,1.216521333,15.312246,2.741728,9.87158,9.308518,3.660336,3.51207,6.395532,4.522646,7.65175073,2.935789876,0.090286825,3.717687374,1.894405457,0.005435299
37808,37808,"rna-XM_041016978.1",5,868,"MSTRG.12875","LOC100779437",1,1,1,1,3.405079,4.131669,4.844431,4.127059667,3.683781,3.518583,3.937521,3.713295,4.127059667,2.045114296,0.001669065,3.713295,1.892699934,1.66e-05
87983,87983,"MSTRG.29834.4",12,4568,"MSTRG.29834",".",1.005191,1.074566,1,1.026585667,1.101851,1.021259,4.25153,2.12488,1.295159,4.677297,5.454058,3.808838,2.069851615,1.049527346,0.360225134,3.710199862,1.891496904,0.048084947
68128,68128,"rna-NM_001253004.3",1,672,"MSTRG.23231","LOC100798520",1.191498,1.063965,1.158377,1.137946667,12.633659,1.75363,2.282912,5.556733667,4.994624,3.868533,3.748259,4.203805333,4.883123111,2.287804151,0.280245819,3.694202422,1.88526292,0.000696137
92308,92308,"MSTRG.31232.3",12,1788,"MSTRG.31232",".",1,1,1,1,3.028877,1.350891,4.460219,2.946662333,5.256877,3.27656,2.494692,3.676043,2.946662333,1.559081747,0.096185673,3.676043,1.878153642,0.004065064
91202,91202,"MSTRG.30787.2",2,2067,"MSTRG.30787",".",1.510552,1.295736,1.284974,1.363754,5.920303,2.048445,3.526486,3.831744667,5.6904,5.67645,3.662704,5.009851333,2.809703705,1.490418,0.094411466,3.673574071,1.877184364,0.018750311
13686,13686,"rna-XM_003520938.5",2,2050,"MSTRG.4614","LOC100792313",1.912394,1.609122,1.353157,1.624891,17.154095,5.994857,16.255274,13.134742,7.717078,4.160983,6.027638,5.968566333,8.083460367,3.014973014,0.032516312,3.673210285,1.87704149,0.002078739
36456,36456,"rna-XM_006583087.4",1,1755,"MSTRG.12361","LOC100801760",1.746567,1.464951,1.382325,1.531281,4.704011,2.913842,3.897504,3.838452333,5.026717,6.229201,5.603993,5.619970333,2.506693633,1.325785681,0.012067135,3.670110406,1.875823464,0.042995335
96361,96361,"rna-XM_014769485.3",1,1497,"MSTRG.32548","LOC100808550",1.086154,1,1.430039,1.172064333,4.012102,1.158079,2.948268,2.706149667,4.88392,4.155581,3.810968,4.283489667,2.308874684,1.207189872,0.142922093,3.654654055,1.869734849,0.019674798
63088,63088,"rna-XM_014763882.3",6,2817,"MSTRG.21481","LOC100779180",1.778683,1.463934,1.439041,1.560552667,5.743724,4.106005,3.629458,4.493062333,5.776436,6.144825,5.149687,5.690316,2.879148156,1.525642029,0.010701505,3.646346657,1.866451724,0.025580221
26768,26768,"rna-XM_014775325.3",2,3203,"MSTRG.9011","LOC100786002",1,1,1,1,2.585437,1.472072,1,1.685836333,1.884051,4.753248,4.296008,3.644435667,1.685836333,0.753464481,0.218261706,3.644435667,1.865695434,0.048020851
41363,41363,"MSTRG.14013.3",8,2090,"MSTRG.14013",".",1,1,1,1,2.499904,1,5.58629,3.028731333,4.686721,4.035367,2.188075,3.636721,3.028731333,1.598713608,0.207347363,3.636721,1.86263825,0.009691452
69517,69517,"rna-XM_003540795.4",3,781,"MSTRG.23723","LOC100804712",1.503735,1.746465,1.428648,1.559616,7.239723,2.250718,3.364788,4.285076333,7.495003,4.580923,4.932443,5.669456333,2.747520116,1.458130044,0.146403848,3.635161689,1.862019536,0.030650652
93019,93019,"rna-XM_006599037.4",34,11229,"MSTRG.31501","LOC100799113",1,1,1,1,3.983593,1,1.910262,2.297951667,3.774462,3.89232,3.193841,3.620207667,2.297951667,1.200348454,0.215453016,3.620207667,1.856072457,0.006389181
7278,7278,"rna-NM_001248567.1",3,698,"MSTRG.2536","LOC100500517",2.222598,2.195725,1.499625,1.972649333,16.484692,4.064737,3.706152,8.085193667,10.327183,3.988472,7.103749,7.139801333,4.0986472,2.035147812,0.219957073,3.619397129,1.855749413,0.016120739
85053,85053,"MSTRG.28779.2",2,1768,"MSTRG.28779",".",1.207734,1.418249,1.318084,1.314689,4.809872,2.075283,4.277168,3.720774333,3.035171,6.649726,4.589173,4.758023333,2.830155522,1.500881334,0.045600653,3.619124624,1.855640788,0.011415179
91831,91831,"rna-XM_006598789.4",5,1372,"MSTRG.31030","LOC100819379",1.684139,1.835963,1.662661,1.727587667,17.135077,2.607846,4.516339,8.086420667,8.741294,4.650507,5.345814,6.245871667,4.680758507,2.226742334,0.235469039,3.615371762,1.854144004,0.00126705
49758,49758,"MSTRG.16947.5",17,4160,"MSTRG.16947",".",1.326189,1.201249,2.53478,1.687406,12.583469,1.431792,4.885412,6.300224333,10.867273,3.647418,3.764014,6.092901667,3.733674251,1.900596063,0.237442778,3.610809531,1.852322321,0.033040443
73314,73314,"rna-XM_003543926.5",2,2005,"MSTRG.24761","LOC100790964",1.117002,1.053597,1.023438,1.064679,3.162027,1.496306,3.253626,2.637319667,3.590859,3.455919,4.484682,3.84382,2.477103114,1.308653925,0.051352885,3.610308835,1.852122254,0.01283812
94354,94354,"rna-XM_041010195.1",12,1540,"MSTRG.31829","LOC100805858",1,1.010558,1.921436,1.310664667,2.222453,3.834378,4.427793,3.494874667,3.586453,4.753434,5.803397,4.714428,2.666490335,1.414942099,0.039640451,3.596974969,1.84678412,0.03343929
16879,16879,"MSTRG.5759.4",10,2628,"MSTRG.5759",".",1.38099,1.147346,1.498511,1.342282333,7.269324,4.383449,2.187223,4.613332,6.124701,5.424734,2.921625,4.823686667,3.436931177,1.781120963,0.090876617,3.593645352,1.84544804,0.014472761
7374,7374,"MSTRG.2561.3",15,3267,"MSTRG.2561",".",1.438126,1.21456,1,1.217562,5.30173,1.717127,4.402639,3.807165333,2.635154,4.985433,5.499273,4.373286667,3.126875948,1.644721985,0.075285799,3.591838992,1.844722681,0.011059654
49757,49757,"MSTRG.16947.3",18,3689,"MSTRG.16947",".",1.005376,1,1.954422,1.319932667,5.615744,1,3.651689,3.422477667,6.656245,3.038522,4.503623,4.732796667,2.592918376,1.374576791,0.200830163,3.585634923,1.842228606,0.024830101
105953,105953,"rna-XM_003552249.5",4,1203,"MSTRG.35775","LOC100799162",1,1,1.241395,1.080465,9.22125,1.344363,2.799093,4.454902,2.87061,2.681201,6.060357,3.870722667,4.123134021,2.043741356,0.235853964,3.582460021,1.840950605,0.006623854
107694,107694,"rna-XM_014770907.3",11,2438,"MSTRG.36425","LOC100778278",1.386704,1.334048,1.035481,1.252077667,1.188708,1.159337,6.947808,3.098617667,3.661666,4.495417,5.289909,4.482330667,2.474780718,1.307300698,0.392363029,3.579914238,1.839925026,0.028481099
99067,99067,"rna-XM_003549864.4",3,2362,"MSTRG.33642","LOC100804630",1.108176,1.193085,1.622786,1.308015667,6.335087,2.007816,3.003883,3.782262,6.220668,3.995107,3.830043,4.681939333,2.89160298,1.531869482,0.133714831,3.579421448,1.83972642,0.00996755
97331,97331,"MSTRG.32967.4",33,4252,"MSTRG.32967",".",1.063461,1.054196,1.078253,1.065303333,3.682954,1.337055,1.751501,2.25717,2.831309,5.158947,3.331066,3.773774,2.118804973,1.0832508,0.174546078,3.542440808,1.824743747,0.015330788
54582,54582,"rna-XM_006587814.4",11,2581,"MSTRG.18573","LOC100795950",1.532822,1.327731,1.106089,1.322214,3.652377,1.524202,4.250162,3.142247,4.843425,5.45424,3.746465,4.681376667,2.376504106,1.248840894,0.095151549,3.540558992,1.823977154,0.028592088
102289,102289,"rna-XM_026126705.2",2,1642,"MSTRG.34690","LOC100787718",1,1,1,1,2.387957,1.220219,2.104806,1.904327333,5.170411,3.391001,2.013233,3.524881667,1.904327333,0.929281483,0.061886223,3.524881667,1.817574826,0.047273338
377,377,"rna-XM_003517591.5",2,3550,"MSTRG.163","LOC100798963",1.108749,1.108854,1.09047,1.102691,3.22303,1.226751,1.633976,2.027919,3.908137,3.197987,4.531258,3.879127333,1.839063709,0.878971459,0.203345272,3.517873396,1.814703563,0.046236442
106821,106821,"MSTRG.36098.4",3,2285,"MSTRG.36098",".",1.005327,1.003125,1.178253,1.062235,6.497735,2.246261,3.643665,4.129220333,2.593046,4.323311,4.242031,3.719462667,3.887294557,1.958766431,0.070532963,3.501544072,1.807991246,6.2e-05
98092,98092,"MSTRG.33250.4",2,2266,"MSTRG.33250",".",1.165376,1.061136,1.026231,1.084247667,2.813433,1.668902,1.291073,1.924469333,3.089642,4.090167,4.196433,3.792080667,1.774935185,0.827766343,0.141512108,3.497430322,1.806295315,0.044415785
29714,29714,"rna-XM_006581206.4",1,1317,"MSTRG.10117","LOC102659758",2.037728,1.440398,1.366747,1.614957667,7.926781,2.112626,2.446164,4.161857,6.17463,4.890831,5.835401,5.633620667,2.57706879,1.365731048,0.250503589,3.48840145,1.802566077,0.046286821
106996,106996,"rna-XM_003552520.5",1,2196,"MSTRG.36166","LOC100808584",2.055657,1.860082,3.013893,2.309877333,28.104788,3.299218,5.128137,12.177381,12.837164,5.849381,5.476329,8.054291333,5.271873456,2.398315741,0.284376413,3.486891368,1.801941418,0.014772535
21403,21403,"rna-XM_003523046.4",8,1375,"MSTRG.7225","LOC100799729",1,1,2.228177,1.409392333,10.633891,3.632565,14.621561,9.629339,5.750171,4.129186,4.85132,4.910225667,6.832262935,2.772363497,0.064063862,3.483931019,1.800716059,0.005840385
70518,70518,"rna-XM_041007145.1",2,718,"MSTRG.23983","LOC100779570",3.616014,1.000022,1.000135,1.872057,9.998788,1.000224,12.433719,7.810910333,9.278649,1.537266,8.732286,6.516067,4.172367793,2.060866337,0.172925785,3.480699039,1.799377076,0.043502608
31512,31512,"rna-XM_003526666.5",9,1775,"MSTRG.10798","LOC100777818",1.536414,1.708168,1.378332,1.540971333,12.781016,4.728305,7.344852,8.284724333,3.461315,7.035754,5.593133,5.363400667,5.3763001,2.42661367,0.046810479,3.48053241,1.799308009,5.49e-06
93940,93940,"rna-XM_041010677.1",8,3327,"MSTRG.31731","LOC100812261",1,1,1,1,3.909636,4.627269,2.865136,3.800680333,4.586962,2.496108,3.333715,3.472261667,3.800680333,1.926257688,0.005418436,3.472261667,1.795875672,5.23e-05
62492,62492,"rna-XM_003539070.5",13,1774,"MSTRG.21236","LOC100778656",1.037892,1.269318,1.101751,1.136320333,8.502816,1.581377,1.032066,3.705419667,7.683845,1.86918,2.272997,3.942007333,3.260893568,1.705267354,0.345583203,3.46909865,1.794560867,0.014467332
92739,92739,"rna-XM_003547606.5",8,1408,"MSTRG.31418","LOC100780528",2.736736,2.564809,1.004724,2.102089667,4.735304,14.990132,11.73891,10.48811533,9.327572,1.015895,11.52976,7.291075667,4.98937581,2.31885934,0.052615956,3.468489371,1.794307464,0.042924151
88474,88474,"MSTRG.30063.5",5,1434,"MSTRG.30063",".",1.627656,1,2.147899,1.591851667,14.864276,1,1,5.621425333,1,10.816769,4.691959,5.502909333,3.531375097,1.82023007,0.43354354,3.456923435,1.789488651,0.010731349
66429,66429,"MSTRG.22634.2",2,1777,"MSTRG.22634",".",1.409206,1.206389,1.58953,1.401708333,4.953331,3.419443,2.976796,3.78319,4.614951,6.198665,3.695891,4.836502333,2.698985167,1.432417048,0.017386928,3.450434173,1.78677791,0.020238782
68584,68584,"rna-XM_006592100.4",13,1914,"MSTRG.23399","LOC100792870",1.90014,3.703301,1.406615,2.336685333,22.064341,6.219573,3.603186,10.62903333,14.258523,3.036301,6.851526,8.048783333,4.548765374,2.185475022,0.226638607,3.444530258,1.784307251,0.028861303
16498,16498,"MSTRG.5619.4",6,1818,"MSTRG.5619",".",1,1,1.512286,1.170762,6.124753,1.991207,3.395701,3.837220333,4.934323,3.900467,3.237191,4.023993667,3.277540895,1.712613782,0.095180968,3.437072323,1.781180209,0.001596262
62738,62738,"MSTRG.21341.1",12,2431,"MSTRG.21341",".",1.046409,1.086904,1.021831,1.051714667,3.654392,2.891871,4.027637,3.524633333,2.875919,3.988409,3.970526,3.611618,3.351320891,1.744729832,0.001790535,3.434028367,1.779901957,0.000136498
37442,37442,"rna-XM_003528880.5",5,1261,"MSTRG.12725","LOC100792035",1.335701,1.681412,1.127773,1.381628667,4.539604,2.519148,2.643509,3.234087,6.325771,4.132863,3.742868,4.733834,2.340778733,1.226988567,0.051324405,3.42627083,1.776639194,0.035504271
16973,16973,"rna-NM_001249034.1",4,707,"MSTRG.5798","LOC100500550",1,1,1,1,1.376553,1.297561,2.135657,1.603257,2.79556,3.856978,3.61491,3.422482667,1.603257,0.681005706,0.086881041,3.422482667,1.775043235,0.042653935
43445,43445,"rna-XM_041018060.1",7,2206,"MSTRG.14806","LOC100793120",1.749186,1.568666,1.145513,1.487788333,9.20915,2.346868,2.923173,4.826397,2.903231,8.272741,4.074794,5.083588667,3.244007828,1.697777301,0.204553955,3.416876282,1.772678012,0.009199225
7344,7344,"MSTRG.2551.1",5,2301,"MSTRG.2551",".",1.229361,1.362664,1.401341,1.331122,2.010516,4.19962,1.820437,2.676857667,6.373625,3.324236,3.889452,4.529104333,2.010978458,1.007897627,0.153426163,3.402471248,1.766582971,0.047233786
52881,52881,"MSTRG.17917.2",3,1361,"MSTRG.17917",".",1.140929,1,1.107945,1.082958,2.093795,1.751431,1.961021,1.935415667,4.519171,2.810915,3.718441,3.682842333,1.78715672,0.837666153,0.00141127,3.400724989,1.765842343,0.036334756
90531,90531,"rna-NM_001248089.3",1,734,"MSTRG.30619","LOC100527108",2.403947,2.111507,1.474876,1.996776667,5.823493,2.692669,14.479562,7.665241333,4.64295,9.380056,6.258809,6.760605,3.838807545,1.940658234,0.184146661,3.385759215,1.759479377,0.018420343
60370,60370,"rna-XM_041005930.1",3,1011,"MSTRG.20435","LOC100816220",1,1,1,1,4.006826,3.135494,1.816542,2.986287333,1,3.682061,5.452419,3.37816,2.986287333,1.578352985,0.035532685,3.37816,1.75623766,0.018442729
104935,104935,"MSTRG.35503.2",1,977,"MSTRG.35503",".",1.132009,1.04385,1.164548,1.113469,3.204935,1.797903,2.254235,2.419024333,3.954134,3.431354,3.896606,3.760698,2.172511613,1.119363889,0.034906399,3.37746089,1.755939064,0.017537507
26438,26438,"MSTRG.8887.2",2,2162,"MSTRG.8887",".",1.388263,1.421807,1.197098,1.335722667,4.006968,1.937036,2.092814,2.678939333,3.767866,5.186467,4.561979,4.505437333,2.005610446,1.004041415,0.115168463,3.373033523,1.754046657,0.049573478
113086,113086,"MSTRG.38259.5",8,2708,"MSTRG.38259",".",1.047656,1.097119,1,1.048258333,3.056405,1.220124,1.752074,2.009534333,4.411429,2.142666,4.04439,3.532828333,1.917022045,0.938866928,0.153237626,3.370188647,1.752829349,0.029984683
99353,99353,"rna-XM_006600831.3",1,740,"MSTRG.33763","LOC102660238",1.290093,1.174262,2.197039,1.553798,7.098974,2.343582,5.277679,4.906745,5.281445,5.452642,4.95805,5.230712333,3.157904052,1.658967338,0.077907183,3.366404341,1.75120847,0.016313095
28516,28516,"MSTRG.9653.2",3,1097,"MSTRG.9653",".",1,1,1,1,1.835145,1,2.044006,1.626383667,5.138983,2.554431,2.378848,3.357420667,1.626383667,0.701667632,0.121007016,3.357420667,1.74735331,0.044034077
53335,53335,"rna-XM_026123823.2",13,2332,"MSTRG.18094","LOC100786257",2.00761,1.447157,1.26873,1.574499,3.19325,4.015518,7.618734,4.942500667,11.203336,1.141541,3.509088,5.284655,3.139094192,1.650348319,0.070772929,3.356404164,1.74691645,0.026296633
88337,88337,"MSTRG.30012.4",19,3481,"MSTRG.30012",".",2.045891,1,1.953717,1.666536,9.447873,1.111316,5.346301,5.30183,7.038059,4.381262,5.351654,5.590325,3.181347418,1.66963793,0.208949106,3.35445799,1.746079676,0.02201272
446,446,"rna-XM_014765761.3",3,1354,"MSTRG.205","LOC102665971",1,1,1.113862,1.037954,3.916626,1.68181,1.427828,2.342088,6.902238,1,2.538872,3.48037,2.256446817,1.174052776,0.174801706,3.353106207,1.74549818,0.009836337
75210,75210,"MSTRG.25392.3",7,1702,"MSTRG.25392",".",1,1,1,1,3.33829,1.268142,2.993025,2.533152333,1.953298,3.115743,4.982395,3.350478667,2.533152333,1.340933837,0.074810232,3.350478667,1.744367221,0.021927402
73834,73834,"rna-XM_014765277.3",1,3251,"MSTRG.24902","LOC100799780",1.647129,1.128275,1.571749,1.449051,5.093391,1.405724,3.459502,3.319539,4.805185,5.313302,4.443579,4.854022,2.290836554,1.195874529,0.158040328,3.349793762,1.744072275,0.040916018
79835,79835,"rna-NM_001251097.2",3,1109,"MSTRG.27105","LOC547794",6.592462,3.031009,2.353654,3.992375,44.598583,14.583385,21.862488,27.01481867,18.248442,9.504997,12.347217,13.36688533,6.766603505,2.758431855,0.06533206,3.348103655,1.743344193,0.048560165
12161,12161,"rna-XM_003521872.4",1,1040,"MSTRG.4205","LOC100806805",1,1.082663,1,1.027554333,1.792019,1.178132,2.817202,1.929117667,2.740365,3.216758,4.332786,3.429969667,1.877387506,0.908726463,0.132880945,3.337993483,1.738981138,0.038171155
43586,43586,"rna-XM_003532660.5",1,1662,"MSTRG.14861","LOC100805331",1.307991,1.230872,1.789987,1.44295,7.239309,1.750394,3.605324,4.198342333,6.068453,4.209056,4.169292,4.815600333,2.909554963,1.5407985,0.1644889,3.337330007,1.738694352,0.012636138
81445,81445,"MSTRG.27724.1",36,5844,"MSTRG.27724",".",1.042876,1.097358,1.008434,1.049556,10.805587,1.028399,1.009438,4.281141333,1.047072,1.111366,8.346817,3.501751667,4.079002296,2.028216319,0.377966093,3.336412413,1.738297631,0.049440566
58170,58170,"rna-XM_006589023.3",3,1174,"MSTRG.19646","LOC100783801",2.277038,2.056672,1.525863,1.953191,18.189262,2.921575,2.213981,7.774939333,10.924354,5.121539,3.499165,6.515019333,3.980634425,1.992998383,0.326881997,3.335577183,1.737936425,0.047829316
41757,41757,"MSTRG.14149.1",1,698,"MSTRG.14149",".",2.107832,1.616235,2.115307,1.946458,6.172287,2.897579,8.544147,5.871337667,6.698984,6.006538,6.737111,6.480877667,3.016421452,1.592838015,0.075530831,3.329574883,1.735337987,0.045882813
19629,19629,"MSTRG.6791.2",5,2995,"MSTRG.6791",".",1.504439,1.908156,1.037365,1.48332,5.413381,2.465368,3.207938,3.695562333,3.886068,7.315969,3.562804,4.921613667,2.491412732,1.316964041,0.074051263,3.317971622,1.730301547,0.043560075
112753,112753,"MSTRG.38130.1",5,1062,"MSTRG.38130",".",1.441843,1.558913,1.067407,1.356054333,1.687565,8.493347,1.312896,3.831269333,7.148777,1,5.347006,4.498594333,2.825306656,1.498407465,0.349483266,3.317414519,1.730059292,0.01917634
31046,31046,"rna-NM_001255656.2",2,580,"MSTRG.10612","LOC100805807",1.636139,1.26186,1.324095,1.407364667,4.058005,3.982203,15.665654,7.901954,1.8735,2.220356,9.865612,4.653156,5.614716773,2.48921325,0.16978313,3.306290196,1.725213357,0.029843293
21488,21488,"MSTRG.7254.5",9,1796,"MSTRG.7254",".",2.682786,2.07206,1.539952,2.098266,6.669648,8.738116,9.747633,8.385132333,5.781764,6.828332,8.13136,6.913818667,3.996219895,1.998635971,0.002856639,3.295015345,1.720285184,0.028724033
58624,58624,"MSTRG.19807.2",13,3239,"MSTRG.19807",".",1,1,1,1,2.628678,1.3159,1.892903,1.945827,2.904659,3.38527,3.55249,3.280806333,1.945827,0.960383448,0.067502855,3.280806333,1.714050434,0.017843509
39816,39816,"rna-XM_014778119.3",5,1228,"MSTRG.13431","LOC100776430",1.896871,2.591757,1,1.829542667,13.488518,3.951568,3.120055,6.853380333,6.334796,5.277518,6.38804,6.000118,3.745952723,1.905332692,0.208965424,3.279572599,1.713507812,0.019777705
254,254,"rna-XM_003517126.4",11,4004,"MSTRG.113","LOC100817780",2.204317,1.323115,1.591787,1.706406333,5.445383,5.158123,3.703531,4.769012333,6.011216,4.534851,6.242589,5.596218667,2.794769476,1.482729289,0.006916327,3.279534633,1.71349111,0.04367071
100711,100711,"MSTRG.34085.4",1,1108,"MSTRG.34085",".",1.025781,1.077589,1.170484,1.091284667,2.521275,1.376497,2.344941,2.080904333,3.519739,3.125709,4.085049,3.576832333,1.906839157,0.931183157,0.050774943,3.277634554,1.712655007,0.033450821
